,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,Dantesonfire,DR. RABIAS,242879922,1227019411921367040,/Dantesonfire/status/1227019411921367040,2020-02-10 23:59:59,1581379199,¿En serio hay raza quejándose de la actuación de Eminem en los Oscar? Merecemos el CoronaVirus.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">¿En serio hay raza quejándose de la actuación de Eminem en los Oscar? Merecemos el <strong>CoronaVirus</strong>.</p>",[],[],False,[],,1,0,0,False,False,,[]
1,blackburntek,William Bentley Blackburn,1135673417636745221,1227019411816681472,/blackburntek/status/1227019411816681472,2020-02-10 23:59:59,1581379199,"You know what doesn't discriminate? 

Coronavirus.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You know what doesn't discriminate? 

<strong>Coronavirus</strong>.</p>",[],[],False,[],,48,1,3,True,True,1227018924396552193,"[{'screen_name': 'PoliticalKathy', 'user_id': '735221894853591040'}]"
2,RobbyConklin,Robby Conklin,381189101,1227019405781032962,/RobbyConklin/status/1227019405781032962,2020-02-10 23:59:57,1581379197,"HappyMondayAddy @AdmiralWaugh .....is #AddysBooks into adventure..?
DavyJonesLocker...
....Chinese...SARS..Coronavirus..?
MidwayThru...let u know how it turns out...Maybe..
@MarioGabelli
@AileenMarkowsky
@LeadElegantly
@flipster48
@ChuckHunttingpic.twitter.com/wZE6h6eQ5o","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HappyMondayAddy <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46666973"" dir=""ltr"" href=""/AdmiralWaugh""><s>@</s><b>AdmiralWaugh</b></a> .....is <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AddysBooks?src=hash""><s>#</s><b>AddysBooks</b></a> into adventure..?
DavyJonesLocker...<img alt=""😁"" aria-label=""Emoji: Grinning face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f601.png"" title=""Grinning face with smiling eyes""/><img alt=""😎"" aria-label=""Emoji: Smiling face with sunglasses"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60e.png"" title=""Smiling face with sunglasses""/><img alt=""😁"" aria-label=""Emoji: Grinning face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f601.png"" title=""Grinning face with smiling eyes""/>
....Chinese...SARS..<strong>Coronavirus</strong>..?
MidwayThru...let u know how it turns out...Maybe..<img alt=""😈"" aria-label=""Emoji: Smiling face with horns"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f608.png"" title=""Smiling face with horns""/><img alt=""😎"" aria-label=""Emoji: Smiling face with sunglasses"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60e.png"" title=""Smiling face with sunglasses""/><img alt=""😈"" aria-label=""Emoji: Smiling face with horns"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f608.png"" title=""Smiling face with horns""/>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""174385219"" dir=""ltr"" href=""/MarioGabelli""><s>@</s><b>MarioGabelli</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25399535"" dir=""ltr"" href=""/AileenMarkowsky""><s>@</s><b>AileenMarkowsky</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""956636079116791808"" dir=""ltr"" href=""/LeadElegantly""><s>@</s><b>LeadElegantly</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""26556275"" dir=""ltr"" href=""/flipster48""><s>@</s><b>flipster48</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17488103"" dir=""ltr"" href=""/ChuckHuntting""><s>@</s><b>ChuckHuntting</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/wZE6h6eQ5o"">pic.twitter.com/wZE6h6eQ5o</a></p>",[],['AddysBooks'],True,['https://pbs.twimg.com/media/EQc_oysXsAAunC0.jpg'],,3,0,1,True,False,,[]
3,Crusher_Craven,Peter Craven,756997464159203328,1227019402287038464,/Crusher_Craven/status/1227019402287038464,2020-02-10 23:59:57,1581379197,Perhaps if some of the Trump mob catch the coronavirus they might change their minds?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Perhaps if some of the Trump mob catch the <strong>coronavirus</strong> they might change their minds?</p>",[],[],False,[],,0,1,0,False,True,1227012534114410496,"[{'screen_name': 'maddow', 'user_id': '16129920'}]"
4,6fc3fa2653f24df,Scott Kirk,3215221252,1227019400022093824,/6fc3fa2653f24df/status/1227019400022093824,2020-02-10 23:59:56,1581379196,"My Wife just forwarded this Link to me to describe what is happening in Hong Kong.  Thought you might like it. #HongKong #coronavirus
https://youtu.be/i_QXvh8fVPI ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My Wife just forwarded this Link to me to describe what is happening in Hong Kong.  Thought you might like it. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HongKong?src=hash""><s>#</s><b>HongKong</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a>
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://youtu.be/i_QXvh8fVPI"" dir=""ltr"" href=""https://t.co/rdVnb6CeSN"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/i_QXvh8fVPI""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/i_QXvh8fVPI</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://youtu.be/i_QXvh8fVPI'],"['HongKong', 'coronavirus']",False,[],,1,0,1,True,False,,[]
5,maslanka_matt,Matt Maslanka,920826448025477125,1227019398398873601,/maslanka_matt/status/1227019398398873601,2020-02-10 23:59:56,1581379196,"No, the excuse this year will be coronavirus.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No, the excuse this year will be <strong>coronavirus</strong>.</p>",[],[],False,[],,3,0,0,False,True,1226981501549633537,"[{'screen_name': 'MikeMarshallAU', 'user_id': '874621323959558144'}]"
6,_gvmmo,gummo,1084948615574048768,1227019397342138369,/_gvmmo/status/1227019397342138369,2020-02-10 23:59:55,1581379195,oi amor ja tomou a vacina do corona vírus ne,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">oi amor ja tomou a vacina do <strong>corona vírus</strong> ne</p>",[],[],False,[],,5,0,0,False,True,1227019132429832198,"[{'screen_name': 'MBLivre', 'user_id': '1523823530'}]"
7,umsami,umsami *black lives matter* 🕌🗳️,19680446,1227019395366629378,/umsami/status/1227019395366629378,2020-02-10 23:59:55,1581379195,Don't forget the WHO with the whole coronavirus going on.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Don't forget the WHO with the whole <strong>coronavirus</strong> going on.</p>",[],[],False,[],,0,0,1,True,True,1226965167075975168,"[{'screen_name': 'Monkey_chan123', 'user_id': '1203013300038094850'}, {'screen_name': 'NumbersMuncher', 'user_id': '813311743'}]"
8,SoldaatvanO,SoldaatvanOranje,1219630274423721986,1227019394557063168,/SoldaatvanO/status/1227019394557063168,2020-02-10 23:59:55,1581379195,"I’m not sure where i found it, but I read a reaction about the death ratio being 1:46. Looking at influenza that would be 1:200. But for the Coronavirus we just have A death ratio. We’re still waiting for the first confirmation of a person cured, and that’s what frightenes me.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m not sure where i found it, but I read a reaction about the death ratio being 1:46. Looking at influenza that would be 1:200. But for the <strong>Coronavirus</strong> we just have A death ratio. We’re still waiting for the first confirmation of a person cured, and that’s what frightenes me.</p>",[],[],False,[],,0,0,1,True,True,1226991116626558977,"[{'screen_name': 'Npc79295928', 'user_id': '1124047307006251014'}]"
9,ZamoraCode,it is {I},541971193,1227019393093292032,/ZamoraCode/status/1227019393093292032,2020-02-10 23:59:54,1581379194,Chinese Official Announces that Coronavirus is Airborne #coronovavirushttps://beholdisrael.org/chinese-government-announces-that-coronavirus-is-airborne/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Chinese Official Announces that <strong>Coronavirus</strong> is Airborne <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronovavirus?src=hash""><s>#</s><b>coronovavirus</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://beholdisrael.org/chinese-government-announces-that-coronavirus-is-airborne/"" dir=""ltr"" href=""https://t.co/Ai6WAJdU9C"" rel=""nofollow noopener"" target=""_blank"" title=""https://beholdisrael.org/chinese-government-announces-that-coronavirus-is-airborne/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">beholdisrael.org/chinese-govern</span><span class=""invisible"">ment-announces-that-coronavirus-is-airborne/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://beholdisrael.org/chinese-government-announces-that-coronavirus-is-airborne/'],['coronovavirushttps'],False,[],,1,0,0,False,False,,[]
10,ZyroFoxtrot,ZyroFoxtrot🇺🇸⭐️🇺🇸⭐️🇺🇸⭐️🇺🇸,1019082963349368832,1227019391117729792,/ZyroFoxtrot/status/1227019391117729792,2020-02-10 23:59:54,1581379194,"
Wuhan Virus Live Updates
Worldwide Stats

42729 Total Confirmed (+2973)
23589 Suspected
6484 Serious/Critical
1013 Deaths
3708 Recovered
21.46% Death Rate (Deaths/Recovered+Deaths)
2.37% Death Rate (Deaths/Confirmed Cases)

#冠状病毒
#CoronaVirus
#nCoV
https://wuhanviruslive.com pic.twitter.com/hrZKjOKZpx","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/>
Wuhan Virus Live Updates
Worldwide Stats

42729 Total Confirmed (+2973)
23589 Suspected
6484 Serious/Critical
1013 Deaths
3708 Recovered
21.46% Death Rate (Deaths/Recovered+Deaths)
2.37% Death Rate (Deaths/Confirmed Cases)

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92?src=hash""><s>#</s><b>冠状病毒</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirus?src=hash""><s>#</s><b><strong>CoronaVirus</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nCoV?src=hash""><s>#</s><b>nCoV</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://wuhanviruslive.com"" dir=""ltr"" href=""https://t.co/Jxy2Qm5m9n"" rel=""nofollow noopener"" target=""_blank"" title=""https://wuhanviruslive.com""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">wuhanviruslive.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hrZKjOKZpx"">pic.twitter.com/hrZKjOKZpx</a></p>",['https://wuhanviruslive.com'],"['冠状病毒', 'CoronaVirus', 'nCoV']",True,['https://pbs.twimg.com/media/EQc_ohYWsAEra82.png'],,0,1,1,True,False,,[]
11,marinospecogna,marino specogna,18552497,1227019382716387328,/marinospecogna/status/1227019382716387328,2020-02-10 23:59:52,1581379192,"http://coronaviruscoin.com  symbol CRNA to find cure NOW! all those supplies thrown on war on coronavirus, shortage soon then what? death rate from 8x previous week total down to 2.5x BUT SHORTAGE OF SUPPLIES NOW","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-timeline-link"" data-expanded-url=""http://coronaviruscoin.com"" dir=""ltr"" href=""https://t.co/TjVemthlHS"" rel=""nofollow noopener"" target=""_blank"" title=""http://coronaviruscoin.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">coronaviruscoin.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> symbol CRNA to find cure NOW! all those supplies thrown on war on <strong>coronavirus</strong>, shortage soon then what? death rate from 8x previous week total down to 2.5x BUT SHORTAGE OF SUPPLIES NOW</p>",['http://coronaviruscoin.com'],[],False,[],,1,0,0,False,True,1227018528487878657,"[{'screen_name': 'IsChinar', 'user_id': '1102347200166797312'}]"
12,UncleRee1,Andy the Anti-Fascist,2266295418,1227019380560744448,/UncleRee1/status/1227019380560744448,2020-02-10 23:59:51,1581379191,"""The heat will kill #CoronaVirus"" - Donald Trump

Americans have inflicted this idiocy on the world. https://twitter.com/essenviews/status/1226973630556491776 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">""The heat will kill <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirus?src=hash""><s>#</s><b><strong>CoronaVirus</strong></b></a>"" - Donald Trump

Americans have inflicted this idiocy on the world. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/essenviews/status/1226973630556491776"" dir=""ltr"" href=""https://t.co/fR9vSMEbFP"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/essenviews/status/1226973630556491776""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/essenviews/sta</span><span class=""invisible"">tus/1226973630556491776</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/essenviews/status/1226973630556491776'],['CoronaVirus'],False,[],,2,0,1,True,False,,[]
13,CameronDeMattie,Cameron DeMattie,328905154,1227019379570827265,/CameronDeMattie/status/1227019379570827265,2020-02-10 23:59:51,1581379191,"Corona virus is just another FAD VIRUS, the flu did it better don’t @ me","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Corona virus</strong> is just another FAD VIRUS, the flu did it better don’t @ me</p>",[],[],False,[],,9,1,0,False,False,,[]
14,bowlcutsaitama,Bowlcut Saitama 🇲🇾🇬🇧,706744285,1227019374772543488,/bowlcutsaitama/status/1227019374772543488,2020-02-10 23:59:50,1581379190,"https://www.ccn.com/bill-gates-predicted-coronavirus-like-outbreak-in-2019-netflix-documentary/ …

Predicted in November 2019, first confirmed case in December 2019. He allegedly patented coronavirus in 2015. Idk, mate. This is all a bit dodgy.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-timeline-link"" data-expanded-url=""https://www.ccn.com/bill-gates-predicted-coronavirus-like-outbreak-in-2019-netflix-documentary/"" dir=""ltr"" href=""https://t.co/EVlscQpm9J"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ccn.com/bill-gates-predicted-coronavirus-like-outbreak-in-2019-netflix-documentary/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ccn.com/bill-gates-pre</span><span class=""invisible"">dicted-coronavirus-like-outbreak-in-2019-netflix-documentary/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>

Predicted in November 2019, first confirmed case in December 2019. He allegedly patented <strong>coronavirus</strong> in 2015. Idk, mate. This is all a bit dodgy.</p>",['https://www.ccn.com/bill-gates-predicted-coronavirus-like-outbreak-in-2019-netflix-documentary/'],[],False,[],,12,1,0,False,True,1226935394324770817,"[{'screen_name': 'KikiwahTara', 'user_id': '317375275'}, {'screen_name': 'mangojuliana', 'user_id': '244697693'}]"
15,InvestInThyself,Invest in Thyself,732563417538691072,1227019372172054529,/InvestInThyself/status/1227019372172054529,2020-02-10 23:59:49,1581379189,Coronavirus death toll hits one thousand #coronavirus,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> death toll hits one thousand <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a></p>",[],['coronavirus'],False,[],,0,0,1,True,False,,[]
16,cruellaDejinx,"you are Izumi-Kun, right?",1110280514882154498,1227019371698163718,/cruellaDejinx/status/1227019371698163718,2020-02-10 23:59:49,1581379189,"coronavírus abaladíssimo sendo tombado pelo Yaravírus, 100% br https://twitter.com/Complex/status/1226938271466479617 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt""><strong>coronavírus</strong> abaladíssimo sendo tombado pelo Yaravírus, 100% br <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Complex/status/1226938271466479617"" dir=""ltr"" href=""https://t.co/8fWakVJUaH"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Complex/status/1226938271466479617""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Complex/status</span><span class=""invisible"">/1226938271466479617</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Complex/status/1226938271466479617'],[],False,[],,1,0,1,True,False,,[]
17,EnkhbayarBA,Батмөнхийн ЭНХБАЯР,223169478,1227019367877107713,/EnkhbayarBA/status/1227019367877107713,2020-02-10 23:59:48,1581379188,"Хятадад #Coronovirus-н халдвартай, эсвэл сэжигтэй хүмүүстэй ойр байсан болон байгаа эсэхээ шалгах гар утасны апп гарчээ. China introduces novel coronavirus close contact detection app - 不超过150个字符   http://burl.cc/5YNfjm ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ru"">Хятадад <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronovirus?src=hash""><s>#</s><b>Coronovirus</b></a>-н халдвартай, эсвэл сэжигтэй хүмүүстэй ойр байсан болон байгаа эсэхээ шалгах гар утасны апп гарчээ. China introduces novel <strong>coronavirus</strong> close contact detection app - 不超过150个字符   <a class=""twitter-timeline-link"" data-expanded-url=""http://burl.cc/5YNfjm"" dir=""ltr"" href=""https://t.co/7NxrofIfGw"" rel=""nofollow noopener"" target=""_blank"" title=""http://burl.cc/5YNfjm""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">burl.cc/5YNfjm</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://burl.cc/5YNfjm'],['Coronovirus'],False,[],,0,0,0,False,False,,[]
18,Squigle,ChickenLittle'sHouseOnFire,15482275,1227019367403028480,/Squigle/status/1227019367403028480,2020-02-10 23:59:48,1581379188,Please all #coronavirus tweeters & retweeters: we must remember to use the hashtags #coronavirus #Coronavirustruth #CoronavirusOutbreak #coronaviruswuhan as well as others. The hashtag is how we're connecting with one another but we need to share it within our own twitter bubbles,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please all <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> tweeters &amp; retweeters: we must remember to use the hashtags <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirustruth?src=hash""><s>#</s><b>Coronavirustruth</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronavirusOutbreak?src=hash""><s>#</s><b>CoronavirusOutbreak</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronaviruswuhan?src=hash""><s>#</s><b>coronaviruswuhan</b></a> as well as others. The hashtag is how we're connecting with one another but we need to share it within our own twitter bubbles</p>",[],"['coronavirus', 'coronavirus', 'Coronavirustruth', 'CoronavirusOutbreak', 'coronaviruswuhan']",False,[],,7,2,1,True,False,,[]
19,viruscoronanews,Virus news,1128329249872646144,1224845086669844481,/viruscoronanews/status/1224845086669844481,2020-02-04 23:59:59,1580860799,"Coronavirus güncelleme
- 19,843 vaka
- 21,558 şüpheli vaka 
- 426 ölüm
- 2,654 yoğun bakım
- 576 taburcu 
- 24 ülke","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tr""><strong>Coronavirus</strong> güncelleme
- 19,843 vaka
- 21,558 şüpheli vaka 
- 426 ölüm
- 2,654 yoğun bakım
- 576 taburcu 
- 24 ülke</p>",[],[],False,[],,0,0,0,False,False,,[]
20,luunggo,𝗹𝘂𝘂 ☻ 𝟮𝗭,1036173627081850880,1224845086439153664,/luunggo/status/1224845086439153664,2020-02-04 23:59:59,1580860799,por lo del coronavirus tal cual,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">por lo del <strong>coronavirus</strong> tal cual</p>",[],[],False,[],,0,0,0,False,True,1224782262786502656,"[{'screen_name': 'bollihao', 'user_id': '4685581074'}]"
21,sengacemoi,Senga,2966918771,1224845084719570946,/sengacemoi/status/1224845084719570946,2020-02-04 23:59:59,1580860799,Thank you #coronavirus ! ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> ! <img alt=""😝"" aria-label=""Emoji: Squinting face with tongue"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f61d.png"" title=""Squinting face with tongue""/></p>",[],['coronavirus'],False,[],,0,0,0,False,True,1224759682998382593,"[{'screen_name': 'Luana84473134', 'user_id': '865591424414134272'}]"
22,fund4m3nt4l,Jordan,766349565498892288,1224845083482021888,/fund4m3nt4l/status/1224845083482021888,2020-02-04 23:59:59,1580860799,"Hey Joe, Vancouver is starting to report some Coronavirus infections. This virus follows an exponential growth pattern, so keep an eye on it!

https://twitter.com/CBCNews/status/1224810932427206657?s=19 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Hey Joe, Vancouver is starting to report some <strong>Coronavirus</strong> infections. This virus follows an exponential growth pattern, so keep an eye on it!

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/CBCNews/status/1224810932427206657?s=19"" dir=""ltr"" href=""https://t.co/yRnkq3b4ZT"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/CBCNews/status/1224810932427206657?s=19""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/CBCNews/status</span><span class=""invisible"">/1224810932427206657?s=19</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/CBCNews/status/1224810932427206657?s=19'],[],False,[],,0,0,0,False,True,1219322777842286592,"[{'screen_name': 'joerogan', 'user_id': '18208354'}]"
23,LarrauriAresti,Manuel Aresti Larrauri,1185110813750812678,1224845080332251136,/LarrauriAresti/status/1224845080332251136,2020-02-04 23:59:58,1580860798,Sobre el coronavirus y las cuarentenas en la antigüedad https://hdnh.es/sobre-el-coronavirus-y-las-cuarentenas-en-la-antiguedad/ … via @historiade,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Sobre el <strong>coronavirus</strong> y las cuarentenas en la antigüedad <a class=""twitter-timeline-link"" data-expanded-url=""https://hdnh.es/sobre-el-coronavirus-y-las-cuarentenas-en-la-antiguedad/"" dir=""ltr"" href=""https://t.co/JjpHOIO6hC"" rel=""nofollow noopener"" target=""_blank"" title=""https://hdnh.es/sobre-el-coronavirus-y-las-cuarentenas-en-la-antiguedad/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">hdnh.es/sobre-el-coron</span><span class=""invisible"">avirus-y-las-cuarentenas-en-la-antiguedad/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""107847046"" dir=""ltr"" href=""/historiade""><s>@</s><b>historiade</b></a></p>",['https://hdnh.es/sobre-el-coronavirus-y-las-cuarentenas-en-la-antiguedad/'],[],False,[],,0,0,0,False,False,,[]
24,kalojlc,Kalojlc,1219055851635429381,1224845079648432128,/kalojlc/status/1224845079648432128,2020-02-04 23:59:58,1580860798,"Because of this serious Coronavirus, US it has to put aside the dispute with China momentarily. And they ban Chinese from entering the country and try to work together to stop the spread of the virus. It could be understandable at this period.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Because of this serious <strong>Coronavirus</strong>, US it has to put aside the dispute with China momentarily. And they ban Chinese from entering the country and try to work together to stop the spread of the virus. It could be understandable at this period.</p>",[],[],False,[],,0,0,0,False,True,1223004106408833025,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
25,Maquiavelo61,Carlos Jesus Rodgue,91612852,1224845078042238976,/Maquiavelo61/status/1224845078042238976,2020-02-04 23:59:57,1580860797,Dos investigaciones de científicos chinos sugieren que coronavirus 2019-nCoV sería transmi... http://www.gobernantes.com/memos.php  vía @GobernantesVer,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Dos investigaciones de científicos chinos sugieren que <strong>coronavirus</strong> 2019-nCoV sería transmi... <a class=""twitter-timeline-link"" data-expanded-url=""http://www.gobernantes.com/memos.php"" dir=""ltr"" href=""https://t.co/X2daPg76D1"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.gobernantes.com/memos.php""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">gobernantes.com/memos.php</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> vía <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""106562842"" dir=""ltr"" href=""/GobernantesVer""><s>@</s><b>GobernantesVer</b></a></p>",['http://www.gobernantes.com/memos.php'],[],False,[],,0,0,0,False,False,,[]
